Dates,PdDistrict,DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
2012-06-01,MISSION,Friday,67,16,0,1,6,2012
2012-06-01,NORTHERN,Friday,60,16,0,1,6,2012
2012-06-01,PARK,Friday,27,16,0,1,6,2012
2012-06-01,RICHMOND,Friday,23,16,0,1,6,2012
2012-06-01,SOUTHERN,Friday,76,16,0,1,6,2012
2012-06-01,TARAVAL,Friday,50,16,0,1,6,2012
2012-06-01,TENDERLOIN,Friday,24,16,0,1,6,2012
2012-06-02,BAYVIEW,Saturday,48,16,0,2,6,2012
2012-06-02,CENTRAL,Saturday,37,16,0,2,6,2012
2012-06-02,INGLESIDE,Saturday,27,16,0,2,6,2012
2012-06-02,MISSION,Saturday,47,16,0,2,6,2012
2012-06-02,NORTHERN,Saturday,52,16,0,2,6,2012
2012-06-02,PARK,Saturday,19,16,0,2,6,2012
2012-06-02,RICHMOND,Saturday,15,16,0,2,6,2012
2012-06-02,SOUTHERN,Saturday,62,16,0,2,6,2012
2012-06-02,TARAVAL,Saturday,29,16,0,2,6,2012
2012-06-02,TENDERLOIN,Saturday,34,16,0,2,6,2012
2012-06-03,BAYVIEW,Sunday,36,16,0,3,6,2012
2012-06-03,CENTRAL,Sunday,33,16,0,3,6,2012
2012-06-03,INGLESIDE,Sunday,23,16,0,3,6,2012
2012-06-03,MISSION,Sunday,55,16,0,3,6,2012
2012-06-03,NORTHERN,Sunday,52,16,0,3,6,2012
2012-06-03,PARK,Sunday,21,16,0,3,6,2012
2012-06-03,RICHMOND,Sunday,22,16,0,3,6,2012
2012-06-03,SOUTHERN,Sunday,44,16,0,3,6,2012
2012-06-03,TARAVAL,Sunday,35,16,0,3,6,2012
2012-06-03,TENDERLOIN,Sunday,50,16,0,3,6,2012
2012-06-11,BAYVIEW,Monday,39,19,0,11,6,2012
2012-06-11,CENTRAL,Monday,35,19,0,11,6,2012
2012-06-11,INGLESIDE,Monday,33,19,0,11,6,2012
2012-06-11,MISSION,Monday,45,19,0,11,6,2012
2012-06-11,NORTHERN,Monday,34,19,0,11,6,2012
2012-06-11,PARK,Monday,20,19,0,11,6,2012
2012-06-11,RICHMOND,Monday,24,19,0,11,6,2012
2012-06-11,SOUTHERN,Monday,43,19,0,11,6,2012
2012-06-11,TARAVAL,Monday,19,19,0,11,6,2012
2012-06-11,TENDERLOIN,Monday,45,19,0,11,6,2012
2012-06-12,BAYVIEW,Tuesday,30,18,0,12,6,2012
2012-06-12,CENTRAL,Tuesday,38,18,0,12,6,2012
2012-06-12,INGLESIDE,Tuesday,22,18,0,12,6,2012
2012-06-12,MISSION,Tuesday,41,18,0,12,6,2012
2012-06-12,NORTHERN,Tuesday,36,18,0,12,6,2012
2012-06-12,PARK,Tuesday,11,18,0,12,6,2012
2012-06-12,RICHMOND,Tuesday,14,18,0,12,6,2012
2012-06-12,SOUTHERN,Tuesday,56,18,0,12,6,2012
2012-06-12,TARAVAL,Tuesday,20,18,0,12,6,2012
2012-06-12,TENDERLOIN,Tuesday,28,18,0,12,6,2012
2012-06-13,BAYVIEW,Wednesday,44,15,0,13,6,2012
2012-06-13,CENTRAL,Wednesday,44,15,0,13,6,2012
2012-06-13,INGLESIDE,Wednesday,45,15,0,13,6,2012
2012-06-13,MISSION,Wednesday,45,15,0,13,6,2012
2012-06-13,NORTHERN,Wednesday,25,15,0,13,6,2012
2012-06-13,PARK,Wednesday,25,15,0,13,6,2012
2012-06-13,RICHMOND,Wednesday,20,15,0,13,6,2012
2012-06-13,SOUTHERN,Wednesday,82,15,0,13,6,2012
2012-06-13,TARAVAL,Wednesday,20,15,0,13,6,2012
2012-06-13,TENDERLOIN,Wednesday,31,15,0,13,6,2012
2012-06-14,BAYVIEW,Thursday,31,15,0,14,6,2012
2012-06-14,CENTRAL,Thursday,42,15,0,14,6,2012
2012-06-14,INGLESIDE,Thursday,14,15,0,14,6,2012
2012-06-14,MISSION,Thursday,51,15,0,14,6,2012
2012-06-14,NORTHERN,Thursday,37,15,0,14,6,2012
2012-06-14,PARK,Thursday,20,15,0,14,6,2012
2012-06-14,RICHMOND,Thursday,14,15,0,14,6,2012
2012-06-14,SOUTHERN,Thursday,80,15,0,14,6,2012
2012-06-14,TARAVAL,Thursday,24,15,0,14,6,2012
2012-06-14,TENDERLOIN,Thursday,10,15,0,14,6,2012
2012-06-15,BAYVIEW,Friday,24,17,0,15,6,2012
2012-06-15,CENTRAL,Friday,31,17,0,15,6,2012
2012-06-15,INGLESIDE,Friday,29,17,0,15,6,2012
2012-06-15,MISSION,Friday,51,17,0,15,6,2012
2012-06-15,NORTHERN,Friday,51,17,0,15,6,2012
2012-06-15,PARK,Friday,23,17,0,15,6,2012
2012-06-15,RICHMOND,Friday,23,17,0,15,6,2012
2012-06-15,SOUTHERN,Friday,70,17,0,15,6,2012
2012-06-15,TARAVAL,Friday,36,17,0,15,6,2012
2012-06-15,TENDERLOIN,Friday,32,17,0,15,6,2012
2012-06-16,BAYVIEW,Saturday,33,22,0,16,6,2012
2012-06-16,CENTRAL,Saturday,52,22,0,16,6,2012
2012-06-16,INGLESIDE,Saturday,23,22,0,16,6,2012
2012-06-16,MISSION,Saturday,29,22,0,16,6,2012
2012-06-16,NORTHERN,Saturday,34,22,0,16,6,2012
2012-06-16,PARK,Saturday,20,22,0,16,6,2012
2012-06-16,RICHMOND,Saturday,26,22,0,16,6,2012
2012-06-16,SOUTHERN,Saturday,59,22,0,16,6,2012
2012-06-16,TARAVAL,Saturday,22,22,0,16,6,2012
2012-06-16,TENDERLOIN,Saturday,21,22,0,16,6,2012
2012-06-17,BAYVIEW,Sunday,30,18,0,17,6,2012
2012-06-17,CENTRAL,Sunday,45,18,0,17,6,2012
2012-06-17,INGLESIDE,Sunday,27,18,0,17,6,2012
2012-06-17,MISSION,Sunday,53,18,0,17,6,2012
2012-06-17,NORTHERN,Sunday,30,18,0,17,6,2012
2012-06-17,PARK,Sunday,15,18,0,17,6,2012
2012-06-17,RICHMOND,Sunday,18,18,0,17,6,2012
2012-06-17,SOUTHERN,Sunday,74,18,0,17,6,2012
2012-06-17,TARAVAL,Sunday,34,18,0,17,6,2012
2012-06-17,TENDERLOIN,Sunday,17,18,0,17,6,2012
2012-06-25,BAYVIEW,Monday,52,16,0,25,6,2012
2012-06-25,CENTRAL,Monday,31,16,0,25,6,2012
2012-06-25,INGLESIDE,Monday,33,16,0,25,6,2012
2012-06-25,MISSION,Monday,44,16,0,25,6,2012
2012-06-25,NORTHERN,Monday,40,16,0,25,6,2012
2012-06-25,PARK,Monday,36,16,0,25,6,2012
2012-06-25,RICHMOND,Monday,30,16,0,25,6,2012
2012-06-25,SOUTHERN,Monday,51,16,0,25,6,2012
2012-06-25,TARAVAL,Monday,27,16,0,25,6,2012
2012-06-25,TENDERLOIN,Monday,32,16,0,25,6,2012
2012-06-26,BAYVIEW,Tuesday,34,17,0,26,6,2012
2012-06-26,CENTRAL,Tuesday,46,17,0,26,6,2012
2012-06-26,INGLESIDE,Tuesday,32,17,0,26,6,2012
2012-06-26,MISSION,Tuesday,49,17,0,26,6,2012
2012-06-26,NORTHERN,Tuesday,45,17,0,26,6,2012
2012-06-26,PARK,Tuesday,38,17,0,26,6,2012
2012-06-26,RICHMOND,Tuesday,24,17,0,26,6,2012
2012-06-26,SOUTHERN,Tuesday,81,17,0,26,6,2012
2012-06-26,TARAVAL,Tuesday,27,17,0,26,6,2012
2012-06-26,TENDERLOIN,Tuesday,29,17,0,26,6,2012
2012-06-27,BAYVIEW,Wednesday,49,17,0,27,6,2012
2012-06-27,CENTRAL,Wednesday,46,17,0,27,6,2012
2012-06-27,INGLESIDE,Wednesday,31,17,0,27,6,2012
2012-06-27,MISSION,Wednesday,74,17,0,27,6,2012
2012-06-27,NORTHERN,Wednesday,56,17,0,27,6,2012
2012-06-27,PARK,Wednesday,19,17,0,27,6,2012
2012-06-27,RICHMOND,Wednesday,14,17,0,27,6,2012
2012-06-27,SOUTHERN,Wednesday,89,17,0,27,6,2012
2012-06-27,TARAVAL,Wednesday,25,17,0,27,6,2012
2012-06-27,TENDERLOIN,Wednesday,30,17,0,27,6,2012
2012-06-28,BAYVIEW,Thursday,38,17,0,28,6,2012
2012-06-28,CENTRAL,Thursday,55,17,0,28,6,2012
2012-06-28,INGLESIDE,Thursday,45,17,0,28,6,2012
2012-06-28,MISSION,Thursday,58,17,0,28,6,2012
2012-06-28,NORTHERN,Thursday,46,17,0,28,6,2012
2012-06-28,PARK,Thursday,31,17,0,28,6,2012
2012-06-28,RICHMOND,Thursday,24,17,0,28,6,2012
2012-06-28,SOUTHERN,Thursday,76,17,0,28,6,2012
2012-06-28,TARAVAL,Thursday,39,17,0,28,6,2012
2012-06-28,TENDERLOIN,Thursday,43,17,0,28,6,2012
2012-06-29,BAYVIEW,Friday,32,17,0,29,6,2012
2012-06-29,CENTRAL,Friday,44,17,0,29,6,2012
2012-06-29,INGLESIDE,Friday,27,17,0,29,6,2012
2012-06-29,MISSION,Friday,35,17,0,29,6,2012
2012-06-29,NORTHERN,Friday,45,17,0,29,6,2012
2012-06-29,PARK,Friday,31,17,0,29,6,2012
2012-06-29,RICHMOND,Friday,33,17,0,29,6,2012
2012-06-29,SOUTHERN,Friday,95,17,0,29,6,2012
2012-06-29,TARAVAL,Friday,26,17,0,29,6,2012
2012-06-29,TENDERLOIN,Friday,21,17,0,29,6,2012
2012-06-30,BAYVIEW,Saturday,26,18,0,30,6,2012
2012-06-30,CENTRAL,Saturday,43,18,0,30,6,2012
2012-06-30,INGLESIDE,Saturday,37,18,0,30,6,2012
2012-06-30,MISSION,Saturday,50,18,0,30,6,2012
2012-06-30,NORTHERN,Saturday,57,18,0,30,6,2012
2012-06-30,PARK,Saturday,17,18,0,30,6,2012
2012-06-30,RICHMOND,Saturday,23,18,0,30,6,2012
2012-06-30,SOUTHERN,Saturday,77,18,0,30,6,2012
2012-06-30,TARAVAL,Saturday,29,18,0,30,6,2012
2012-06-30,TENDERLOIN,Saturday,37,18,0,30,6,2012
2012-07-01,BAYVIEW,Sunday,52,17,0,1,7,2012
2012-07-01,CENTRAL,Sunday,44,17,0,1,7,2012
2012-07-01,INGLESIDE,Sunday,45,17,0,1,7,2012
2012-07-01,MISSION,Sunday,50,17,0,1,7,2012
2012-07-01,NORTHERN,Sunday,27,17,0,1,7,2012
2012-07-01,PARK,Sunday,25,17,0,1,7,2012
2012-07-01,RICHMOND,Sunday,19,17,0,1,7,2012
2012-07-01,SOUTHERN,Sunday,48,17,0,1,7,2012
2012-07-01,TARAVAL,Sunday,33,17,0,1,7,2012
2012-07-01,TENDERLOIN,Sunday,27,17,0,1,7,2012
2012-07-09,BAYVIEW,Monday,32,15,0,9,7,2012
2012-07-09,CENTRAL,Monday,38,15,0,9,7,2012
2012-07-09,INGLESIDE,Monday,34,15,0,9,7,2012
2012-07-09,MISSION,Monday,51,15,0,9,7,2012
2012-07-09,NORTHERN,Monday,34,15,0,9,7,2012
2012-07-09,PARK,Monday,19,15,0,9,7,2012
2012-07-09,RICHMOND,Monday,22,15,0,9,7,2012
2012-07-09,SOUTHERN,Monday,66,15,0,9,7,2012
2012-07-09,TARAVAL,Monday,22,15,0,9,7,2012
2012-07-09,TENDERLOIN,Monday,32,15,0,9,7,2012
2012-07-10,BAYVIEW,Tuesday,43,17,0,10,7,2012
2012-07-10,CENTRAL,Tuesday,31,17,0,10,7,2012
2012-07-10,INGLESIDE,Tuesday,33,17,0,10,7,2012
2012-07-10,MISSION,Tuesday,44,17,0,10,7,2012
2012-07-10,NORTHERN,Tuesday,36,17,0,10,7,2012
2012-07-10,PARK,Tuesday,19,17,0,10,7,2012
2012-07-10,RICHMOND,Tuesday,21,17,0,10,7,2012
2012-07-10,SOUTHERN,Tuesday,73,17,0,10,7,2012
2012-07-10,TARAVAL,Tuesday,33,17,0,10,7,2012
2012-07-10,TENDERLOIN,Tuesday,25,17,0,10,7,2012
2012-07-11,BAYVIEW,Wednesday,41,18,0,11,7,2012
2012-07-11,CENTRAL,Wednesday,36,18,0,11,7,2012
2012-07-11,INGLESIDE,Wednesday,28,18,0,11,7,2012
2012-07-11,MISSION,Wednesday,33,18,0,11,7,2012
2012-07-11,NORTHERN,Wednesday,42,18,0,11,7,2012
2012-07-11,PARK,Wednesday,20,18,0,11,7,2012
2012-07-11,RICHMOND,Wednesday,12,18,0,11,7,2012
2012-07-11,SOUTHERN,Wednesday,44,18,0,11,7,2012
2012-07-11,TARAVAL,Wednesday,28,18,0,11,7,2012
2012-07-11,TENDERLOIN,Wednesday,43,18,0,11,7,2012
2012-07-12,BAYVIEW,Thursday,30,16,0,12,7,2012
2012-07-12,CENTRAL,Thursday,56,16,0,12,7,2012
2012-07-12,INGLESIDE,Thursday,27,16,0,12,7,2012
2012-07-12,MISSION,Thursday,50,16,0,12,7,2012
2012-07-12,NORTHERN,Thursday,51,16,0,12,7,2012
2012-07-12,PARK,Thursday,24,16,0,12,7,2012
2012-07-12,RICHMOND,Thursday,25,16,0,12,7,2012
2012-07-12,SOUTHERN,Thursday,61,16,0,12,7,2012
2012-07-12,TARAVAL,Thursday,32,16,0,12,7,2012
2012-07-12,TENDERLOIN,Thursday,17,16,0,12,7,2012
2012-07-13,BAYVIEW,Friday,51,14,0,13,7,2012
2012-07-13,CENTRAL,Friday,50,14,0,13,7,2012
2012-07-13,INGLESIDE,Friday,33,14,0,13,7,2012
2012-07-13,MISSION,Friday,56,14,0,13,7,2012
2012-07-13,NORTHERN,Friday,50,14,0,13,7,2012
2012-07-13,PARK,Friday,28,14,0,13,7,2012
2012-07-13,RICHMOND,Friday,26,14,0,13,7,2012
2012-07-13,SOUTHERN,Friday,75,14,0,13,7,2012
2012-07-13,TARAVAL,Friday,19,14,0,13,7,2012
2012-07-13,TENDERLOIN,Friday,19,14,0,13,7,2012
2012-07-14,BAYVIEW,Saturday,32,17,0,14,7,2012
2012-07-14,CENTRAL,Saturday,48,17,0,14,7,2012
2012-07-14,INGLESIDE,Saturday,31,17,0,14,7,2012
2012-07-14,MISSION,Saturday,49,17,0,14,7,2012
2012-07-14,NORTHERN,Saturday,55,17,0,14,7,2012
2012-07-14,PARK,Saturday,32,17,0,14,7,2012
2012-07-14,RICHMOND,Saturday,24,17,0,14,7,2012
2012-07-14,SOUTHERN,Saturday,67,17,0,14,7,2012
2012-07-14,TARAVAL,Saturday,25,17,0,14,7,2012
2012-07-14,TENDERLOIN,Saturday,36,17,0,14,7,2012
2012-07-15,BAYVIEW,Sunday,24,17,0,15,7,2012
2012-07-15,CENTRAL,Sunday,46,17,0,15,7,2012
2012-07-15,INGLESIDE,Sunday,40,17,0,15,7,2012
2012-07-15,MISSION,Sunday,64,17,0,15,7,2012
2012-07-15,NORTHERN,Sunday,40,17,0,15,7,2012
2012-07-15,PARK,Sunday,37,17,0,15,7,2012
2012-07-15,RICHMOND,Sunday,25,17,0,15,7,2012
2012-07-15,SOUTHERN,Sunday,69,17,0,15,7,2012
2012-07-15,TARAVAL,Sunday,31,17,0,15,7,2012
2012-07-15,TENDERLOIN,Sunday,33,17,0,15,7,2012
2012-07-23,BAYVIEW,Monday,33,18,0,23,7,2012
2012-07-23,CENTRAL,Monday,36,18,0,23,7,2012
2012-07-23,INGLESIDE,Monday,36,18,0,23,7,2012
2012-07-23,MISSION,Monday,54,18,0,23,7,2012
2012-07-23,NORTHERN,Monday,55,18,0,23,7,2012
2012-07-23,PARK,Monday,13,18,0,23,7,2012
2012-07-23,RICHMOND,Monday,19,18,0,23,7,2012
2012-07-23,SOUTHERN,Monday,70,18,0,23,7,2012
2012-07-23,TARAVAL,Monday,24,18,0,23,7,2012
2012-07-23,TENDERLOIN,Monday,23,18,0,23,7,2012
2012-07-24,BAYVIEW,Tuesday,42,19,0,24,7,2012
2012-07-24,CENTRAL,Tuesday,30,19,0,24,7,2012
2012-07-24,INGLESIDE,Tuesday,24,19,0,24,7,2012
2012-07-24,MISSION,Tuesday,41,19,0,24,7,2012
2012-07-24,NORTHERN,Tuesday,49,19,0,24,7,2012
2012-07-24,PARK,Tuesday,19,19,0,24,7,2012
2012-07-24,RICHMOND,Tuesday,17,19,0,24,7,2012
2012-07-24,SOUTHERN,Tuesday,81,19,0,24,7,2012
2012-07-24,TARAVAL,Tuesday,17,19,0,24,7,2012
2012-07-24,TENDERLOIN,Tuesday,43,19,0,24,7,2012
2012-07-25,BAYVIEW,Wednesday,41,18,0,25,7,2012
2012-07-25,CENTRAL,Wednesday,50,18,0,25,7,2012
2012-07-25,INGLESIDE,Wednesday,29,18,0,25,7,2012
2012-07-25,MISSION,Wednesday,46,18,0,25,7,2012
2012-07-25,NORTHERN,Wednesday,50,18,0,25,7,2012
2012-07-25,PARK,Wednesday,35,18,0,25,7,2012
2012-07-25,RICHMOND,Wednesday,12,18,0,25,7,2012
2012-07-25,SOUTHERN,Wednesday,81,18,0,25,7,2012
2012-07-25,TARAVAL,Wednesday,27,18,0,25,7,2012
2012-07-25,TENDERLOIN,Wednesday,27,18,0,25,7,2012
2012-07-26,BAYVIEW,Thursday,29,17,0,26,7,2012
2012-07-26,CENTRAL,Thursday,32,17,0,26,7,2012
2012-07-26,INGLESIDE,Thursday,33,17,0,26,7,2012
2012-07-26,MISSION,Thursday,47,17,0,26,7,2012
2012-07-26,NORTHERN,Thursday,53,17,0,26,7,2012
2012-07-26,PARK,Thursday,26,17,0,26,7,2012
2012-07-26,RICHMOND,Thursday,16,17,0,26,7,2012
2012-07-26,SOUTHERN,Thursday,70,17,0,26,7,2012
2012-07-26,TARAVAL,Thursday,16,17,0,26,7,2012
2012-07-26,TENDERLOIN,Thursday,36,17,0,26,7,2012
2012-07-27,BAYVIEW,Friday,34,18,0,27,7,2012
2012-07-27,CENTRAL,Friday,50,18,0,27,7,2012
2012-07-27,INGLESIDE,Friday,46,18,0,27,7,2012
2012-07-27,MISSION,Friday,57,18,0,27,7,2012
2012-07-27,NORTHERN,Friday,65,18,0,27,7,2012
2012-07-27,PARK,Friday,35,18,0,27,7,2012
2012-07-27,RICHMOND,Friday,13,18,0,27,7,2012
2012-07-27,SOUTHERN,Friday,66,18,0,27,7,2012
2012-07-27,TARAVAL,Friday,25,18,0,27,7,2012
2012-07-27,TENDERLOIN,Friday,26,18,0,27,7,2012
2012-07-28,BAYVIEW,Saturday,36,16,0,28,7,2012
2012-07-28,CENTRAL,Saturday,55,16,0,28,7,2012
2012-07-28,INGLESIDE,Saturday,32,16,0,28,7,2012
2012-07-28,MISSION,Saturday,67,16,0,28,7,2012
2012-07-28,NORTHERN,Saturday,58,16,0,28,7,2012
2012-07-28,PARK,Saturday,42,16,0,28,7,2012
2012-07-28,RICHMOND,Saturday,14,16,0,28,7,2012
2012-07-28,SOUTHERN,Saturday,69,16,0,28,7,2012
2012-07-28,TARAVAL,Saturday,21,16,0,28,7,2012
2012-07-28,TENDERLOIN,Saturday,33,16,0,28,7,2012
2012-07-29,BAYVIEW,Sunday,43,17,0,29,7,2012
2012-07-29,CENTRAL,Sunday,47,17,0,29,7,2012
2012-07-29,INGLESIDE,Sunday,41,17,0,29,7,2012
2012-07-29,MISSION,Sunday,41,17,0,29,7,2012
2012-07-29,NORTHERN,Sunday,42,17,0,29,7,2012
2012-07-29,PARK,Sunday,25,17,0,29,7,2012
2012-07-29,RICHMOND,Sunday,13,17,0,29,7,2012
2012-07-29,SOUTHERN,Sunday,78,17,0,29,7,2012
2012-07-29,TARAVAL,Sunday,24,17,0,29,7,2012
2012-07-29,TENDERLOIN,Sunday,19,17,0,29,7,2012
2012-08-06,BAYVIEW,Monday,39,17,0,6,8,2012
2012-08-06,CENTRAL,Monday,37,17,0,6,8,2012
2012-08-06,INGLESIDE,Monday,30,17,0,6,8,2012
2012-08-06,MISSION,Monday,55,17,0,6,8,2012
2012-08-06,NORTHERN,Monday,47,17,0,6,8,2012
2012-08-06,PARK,Monday,25,17,0,6,8,2012
2012-08-06,RICHMOND,Monday,22,17,0,6,8,2012
2012-08-06,SOUTHERN,Monday,61,17,0,6,8,2012
2012-08-06,TARAVAL,Monday,36,17,0,6,8,2012
2012-08-06,TENDERLOIN,Monday,32,17,0,6,8,2012
2012-08-07,BAYVIEW,Tuesday,34,17,0,7,8,2012
2012-08-07,CENTRAL,Tuesday,26,17,0,7,8,2012
2012-08-07,INGLESIDE,Tuesday,19,17,0,7,8,2012
2012-08-07,MISSION,Tuesday,45,17,0,7,8,2012
2012-08-07,NORTHERN,Tuesday,45,17,0,7,8,2012
2012-08-07,PARK,Tuesday,15,17,0,7,8,2012
2012-08-07,RICHMOND,Tuesday,11,17,0,7,8,2012
2012-08-07,SOUTHERN,Tuesday,68,17,0,7,8,2012
2012-08-07,TARAVAL,Tuesday,27,17,0,7,8,2012
2012-08-07,TENDERLOIN,Tuesday,32,17,0,7,8,2012
2012-08-08,BAYVIEW,Wednesday,33,18,0,8,8,2012
2012-08-08,CENTRAL,Wednesday,30,18,0,8,8,2012
2012-08-08,INGLESIDE,Wednesday,34,18,0,8,8,2012
2012-08-08,MISSION,Wednesday,60,18,0,8,8,2012
2012-08-08,NORTHERN,Wednesday,47,18,0,8,8,2012
2012-08-08,PARK,Wednesday,19,18,0,8,8,2012
2012-08-08,RICHMOND,Wednesday,20,18,0,8,8,2012
2012-08-08,SOUTHERN,Wednesday,54,18,0,8,8,2012
2012-08-08,TARAVAL,Wednesday,35,18,0,8,8,2012
2012-08-08,TENDERLOIN,Wednesday,27,18,0,8,8,2012
2012-08-09,BAYVIEW,Thursday,36,17,0,9,8,2012
2012-08-09,CENTRAL,Thursday,36,17,0,9,8,2012
2012-08-09,INGLESIDE,Thursday,25,17,0,9,8,2012
2012-08-09,MISSION,Thursday,49,17,0,9,8,2012
2012-08-09,NORTHERN,Thursday,43,17,0,9,8,2012
2012-08-09,PARK,Thursday,24,17,0,9,8,2012
2012-08-09,RICHMOND,Thursday,19,17,0,9,8,2012
2012-08-09,SOUTHERN,Thursday,83,17,0,9,8,2012
2012-08-09,TARAVAL,Thursday,38,17,0,9,8,2012
2012-08-09,TENDERLOIN,Thursday,36,17,0,9,8,2012
2012-08-10,BAYVIEW,Friday,52,16,0,10,8,2012
2012-08-10,CENTRAL,Friday,46,16,0,10,8,2012
2012-08-10,INGLESIDE,Friday,30,16,0,10,8,2012
2012-08-10,MISSION,Friday,54,16,0,10,8,2012
2012-08-10,NORTHERN,Friday,38,16,0,10,8,2012
2012-08-10,PARK,Friday,13,16,0,10,8,2012
2012-08-10,RICHMOND,Friday,38,16,0,10,8,2012
2012-08-10,SOUTHERN,Friday,72,16,0,10,8,2012
2012-08-10,TARAVAL,Friday,29,16,0,10,8,2012
2012-08-10,TENDERLOIN,Friday,18,16,0,10,8,2012
2012-08-11,BAYVIEW,Saturday,30,17,0,11,8,2012
2012-08-11,CENTRAL,Saturday,38,17,0,11,8,2012
2012-08-11,INGLESIDE,Saturday,27,17,0,11,8,2012
2012-08-11,MISSION,Saturday,54,17,0,11,8,2012
2012-08-11,NORTHERN,Saturday,55,17,0,11,8,2012
2012-08-11,PARK,Saturday,19,17,0,11,8,2012
2012-08-11,RICHMOND,Saturday,36,17,0,11,8,2012
2012-08-11,SOUTHERN,Saturday,71,17,0,11,8,2012
2012-08-11,TARAVAL,Saturday,39,17,0,11,8,2012
2012-08-11,TENDERLOIN,Saturday,17,17,0,11,8,2012
2012-08-12,BAYVIEW,Sunday,35,15,0,12,8,2012
2012-08-12,CENTRAL,Sunday,35,15,0,12,8,2012
2012-08-12,INGLESIDE,Sunday,24,15,0,12,8,2012
2012-08-12,MISSION,Sunday,59,15,0,12,8,2012
2012-08-12,NORTHERN,Sunday,45,15,0,12,8,2012
2012-08-12,PARK,Sunday,20,15,0,12,8,2012
2012-08-12,RICHMOND,Sunday,29,15,0,12,8,2012
2012-08-12,SOUTHERN,Sunday,59,15,0,12,8,2012
2012-08-12,TARAVAL,Sunday,22,15,0,12,8,2012
2012-08-12,TENDERLOIN,Sunday,19,15,0,12,8,2012
2012-08-20,BAYVIEW,Monday,30,14,0,20,8,2012
2012-08-20,CENTRAL,Monday,40,14,0,20,8,2012
2012-08-20,INGLESIDE,Monday,30,14,0,20,8,2012
2012-08-20,MISSION,Monday,79,14,0,20,8,2012
2012-08-20,NORTHERN,Monday,40,14,0,20,8,2012
2012-08-20,PARK,Monday,26,14,0,20,8,2012
2012-08-20,RICHMOND,Monday,21,14,0,20,8,2012
2012-08-20,SOUTHERN,Monday,72,14,0,20,8,2012
2012-08-20,TARAVAL,Monday,36,14,0,20,8,2012
2012-08-20,TENDERLOIN,Monday,34,14,0,20,8,2012
2012-08-21,BAYVIEW,Tuesday,40,16,0,21,8,2012
2012-08-21,CENTRAL,Tuesday,37,16,0,21,8,2012
2012-08-21,INGLESIDE,Tuesday,48,16,0,21,8,2012
2012-08-21,MISSION,Tuesday,54,16,0,21,8,2012
2012-08-21,NORTHERN,Tuesday,37,16,0,21,8,2012
2012-08-21,PARK,Tuesday,27,16,0,21,8,2012
2012-08-21,RICHMOND,Tuesday,23,16,0,21,8,2012
2012-08-21,SOUTHERN,Tuesday,61,16,0,21,8,2012
2012-08-21,TARAVAL,Tuesday,37,16,0,21,8,2012
2012-08-21,TENDERLOIN,Tuesday,57,16,0,21,8,2012
2012-08-22,BAYVIEW,Wednesday,52,16,0,22,8,2012
2012-08-22,CENTRAL,Wednesday,27,16,0,22,8,2012
2012-08-22,INGLESIDE,Wednesday,40,16,0,22,8,2012
2012-08-22,MISSION,Wednesday,52,16,0,22,8,2012
2012-08-22,NORTHERN,Wednesday,55,16,0,22,8,2012
2012-08-22,PARK,Wednesday,29,16,0,22,8,2012
2012-08-22,RICHMOND,Wednesday,18,16,0,22,8,2012
2012-08-22,SOUTHERN,Wednesday,75,16,0,22,8,2012
2012-08-22,TARAVAL,Wednesday,31,16,0,22,8,2012
2012-08-22,TENDERLOIN,Wednesday,32,16,0,22,8,2012
2012-08-23,BAYVIEW,Thursday,48,16,0,23,8,2012
2012-08-23,CENTRAL,Thursday,36,16,0,23,8,2012
2012-08-23,INGLESIDE,Thursday,23,16,0,23,8,2012
2012-08-23,MISSION,Thursday,50,16,0,23,8,2012
2012-08-23,NORTHERN,Thursday,47,16,0,23,8,2012
2012-08-23,PARK,Thursday,33,16,0,23,8,2012
2012-08-23,RICHMOND,Thursday,27,16,0,23,8,2012
2012-08-23,SOUTHERN,Thursday,79,16,0,23,8,2012
2012-08-23,TARAVAL,Thursday,30,16,0,23,8,2012
2012-08-23,TENDERLOIN,Thursday,39,16,0,23,8,2012
2012-08-24,BAYVIEW,Friday,47,17,0,24,8,2012
2012-08-24,CENTRAL,Friday,57,17,0,24,8,2012
2012-08-24,INGLESIDE,Friday,35,17,0,24,8,2012
2012-08-24,MISSION,Friday,56,17,0,24,8,2012
2012-08-24,NORTHERN,Friday,58,17,0,24,8,2012
2012-08-24,PARK,Friday,32,17,0,24,8,2012
2012-08-24,RICHMOND,Friday,27,17,0,24,8,2012
2012-08-24,SOUTHERN,Friday,77,17,0,24,8,2012
2012-08-24,TARAVAL,Friday,24,17,0,24,8,2012
2012-08-24,TENDERLOIN,Friday,27,17,0,24,8,2012
2012-08-25,BAYVIEW,Saturday,44,16,0,25,8,2012
2012-08-25,CENTRAL,Saturday,55,16,0,25,8,2012
2012-08-25,INGLESIDE,Saturday,41,16,0,25,8,2012
2012-08-25,MISSION,Saturday,47,16,0,25,8,2012
2012-08-25,NORTHERN,Saturday,60,16,0,25,8,2012
2012-08-25,PARK,Saturday,25,16,0,25,8,2012
2012-08-25,RICHMOND,Saturday,22,16,0,25,8,2012
2012-08-25,SOUTHERN,Saturday,93,16,0,25,8,2012
2012-08-25,TARAVAL,Saturday,33,16,0,25,8,2012
